"id","depo_org_id","drug_id","quantity","tarif","ppn","sub_total","tanggal"
396,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
397,70,DRx0014992,1,373.0,0.0,373.0,"2024-05-02"
398,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
399,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
400,70,DRx0014697,1,2068.0,51.0,2068.0,"2024-05-03"
401,109,DRx0014992,15,517.0,51.0,7758.0,"2024-01-15"
402,109,DRx0014992,15,517.0,51.0,7758.0,"2024-01-22"
403,109,DRx0014992,15,517.0,41.0,7758.0,"2024-02-23"
404,109,DRx0014992,15,414.0,41.0,6210.0,"2024-03-25"
405,109,DRx0014992,8,414.0,41.0,3312.0,"2024-04-20"
406,109,DRx0014992,15,414.0,51.0,6210.0,"2024-04-29"
407,109,DRx0014992,10,517.0,51.0,5172.0,"2024-01-10"
408,109,DRx0014992,10,517.0,51.0,5172.0,"2024-01-29"
409,109,DRx0014992,10,517.0,51.0,5172.0,"2024-02-07"
410,109,DRx0014992,10,517.0,51.0,5172.0,"2024-02-21"
411,109,DRx0014992,10,517.0,41.0,5172.0,"2024-03-08"
412,109,DRx0014992,10,414.0,41.0,4140.0,"2024-03-22"
413,109,DRx0014992,10,414.0,51.0,4140.0,"2024-04-03"
414,109,DRx0014992,20,517.0,41.0,10345.0,"2024-02-21"
415,109,DRx0014992,20,414.0,41.0,8280.0,"2024-03-22"
416,109,DRx0014992,20,414.0,41.0,8280.0,"2024-04-26"
417,109,DRx0014992,10,414.0,41.0,4140.0,"2024-04-27"
418,109,DRx0014992,15,414.0,0.0,6210.0,"2024-03-30"
419,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-07"
420,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-08"
421,1,DRx0014992,10,373.0,0.0,3730.0,"2024-05-10"
422,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-01"
423,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-02"
424,1,DRx0014992,15,373.0,0.0,5595.0,"2024-04-14"
425,1,DRx0014697,1,2068.0,41.0,2068.0,"2024-05-08"
426,109,DRx0014992,15,414.0,51.0,6210.0,"2024-04-18"
427,109,DRx0014992,10,517.0,0.0,5172.0,"2024-03-15"
428,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-10"
429,401,DRx0014992,10,466.0,0.0,4660.0,"2024-02-19"
430,1,DRx0014697,2,2585.0,51.0,5170.0,"2024-02-20"
431,109,DRx0014992,15,517.0,0.0,7758.0,"2024-02-27"
432,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-27"
433,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
434,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
435,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
436,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-09"
437,1,DRx0014992,10,466.0,0.0,4660.0,"2024-01-02"
438,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-20"
439,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-13"
440,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-14"
441,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
442,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
443,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-16"
444,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-23"
445,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-24"
446,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-17"
447,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-19"
448,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-18"
449,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-21"
450,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-23"
451,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-22"
452,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
453,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-11"
454,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-11"
455,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-11"
456,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-13"
457,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-12"
458,415,DRx0014697,1,2585.0,51.0,2585.0,"2024-01-09"
459,109,DRx0014992,20,517.0,51.0,10345.0,"2024-01-12"
460,109,DRx0014992,20,517.0,51.0,10345.0,"2024-02-12"
461,109,DRx0014992,20,517.0,41.0,10345.0,"2024-03-13"
462,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-17"
463,401,DRx0014992,15,466.0,0.0,6990.0,"2024-01-08"
464,401,DRx0014992,15,466.0,0.0,6990.0,"2024-02-22"
465,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-09"
466,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
467,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-09"
468,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
469,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-16"
470,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-20"
471,401,DRx0014992,10,466.0,0.0,4660.0,"2024-01-23"
472,401,DRx0014992,10,466.0,0.0,4660.0,"2024-01-30"
473,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-19"
474,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-19"
475,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-20"
476,1,DRx0014992,10,466.0,0.0,4660.0,"2024-02-05"
477,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-22"
478,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-08"
479,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-08"
480,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-01"
481,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-09"
482,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-12"
483,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-11"
484,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-13"
485,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-10"
486,1,DRx0014697,2,2585.0,512.0,5170.0,"2024-02-19"
487,109,DRx0014992,10,517.0,41.0,5172.0,"2024-03-15"
488,109,DRx0014992,10,414.0,41.0,4140.0,"2024-03-27"
489,109,DRx0014992,10,414.0,41.0,4140.0,"2024-04-19"
490,109,DRx0014992,10,414.0,0.0,4140.0,"2024-05-03"
491,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-01"
492,70,DRx0014992,5,466.0,0.0,2330.0,"2024-01-02"
493,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-04"
494,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-01"
495,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-02"
496,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-01"
497,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-04"
498,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-04"
499,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-05"
500,70,DRx0014992,1,466.0,0.0,466.0,"2024-01-12"
501,70,DRx0014992,5,466.0,0.0,2330.0,"2024-01-13"
502,70,DRx0014992,5,466.0,0.0,2330.0,"2024-01-15"
503,70,DRx0014992,1,466.0,0.0,466.0,"2024-01-19"
504,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-23"
505,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-21"
506,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-08"
507,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-31"
508,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
509,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-16"
510,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-19"
511,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-25"
512,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-01"
513,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-27"
514,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-04"
515,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-07"
516,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-28"
517,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-24"
518,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-29"
519,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-06"
520,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-26"
521,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-30"
522,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-05"
523,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-31"
524,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-02"
525,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-03"
526,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-05"
527,401,DRx0014992,15,466.0,0.0,6990.0,"2024-01-24"
528,1,DRx0014697,2,2068.0,51.0,4136.0,"2024-04-18"
529,109,DRx0014992,6,517.0,41.0,3103.0,"2024-02-26"
530,109,DRx0014992,8,414.0,41.0,3312.0,"2024-03-20"
531,109,DRx0014992,8,414.0,41.0,3312.0,"2024-04-03"
532,109,DRx0014992,8,414.0,0.0,3312.0,"2024-04-17"
533,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-12"
534,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-04"
535,70,DRx0014697,3,2585.0,0.0,7755.0,"2024-01-11"
536,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-06"
537,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-14"
538,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-12"
539,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-13"
540,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
541,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-19"
542,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-19"
543,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-20"
544,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-21"
545,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-10"
546,1,DRx0014992,10,466.0,0.0,4660.0,"2024-02-09"
547,1,DRx0014697,2,2585.0,41.0,5170.0,"2024-02-02"
548,109,DRx0014992,15,414.0,0.0,6210.0,"2024-04-03"
549,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-07"
550,109,DRx0014992,45,517.0,0.0,23276.0,"2024-03-05"
551,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-13"
552,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-15"
553,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-13"
554,1,DRx0014697,1,2585.0,51.0,2585.0,"2024-02-16"
555,109,DRx0014992,15,517.0,0.0,7758.0,"2024-01-15"
556,218,DRx0014697,1,2068.0,51.0,2068.0,"2024-04-06"
557,109,DRx0014992,20,517.0,0.0,10345.0,"2024-02-02"
558,401,DRx0014992,7,373.0,0.0,2611.0,"2024-03-27"
559,401,DRx0014992,7,373.0,0.0,2611.0,"2024-04-03"
560,70,DRx0014992,12,373.0,0.0,4476.0,"2024-04-06"
561,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-14"
562,218,DRx0014697,13,2068.0,0.0,26884.0,"2024-04-24"
563,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
564,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
565,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
566,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
567,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
568,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
569,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-13"
570,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-12"
571,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-13"
572,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
573,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-18"
574,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-17"
575,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-05"
576,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-07"
577,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-06"
578,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-10"
579,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
580,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-06"
581,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-27"
582,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-29"
583,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-03-31"
584,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-09"
585,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-04"
586,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-05"
587,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-12"
588,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-01"
589,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-07"
590,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-02"
591,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-08"
592,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-14"
593,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-12"
594,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-14"
595,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-03"
596,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-15"
597,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-15"
598,415,DRx0014992,6,373.0,0.0,2238.0,"2024-03-19"
599,415,DRx0014992,4,466.0,0.0,1864.0,"2024-03-14"
600,415,DRx0014992,3,466.0,0.0,1398.0,"2024-03-14"
601,415,DRx0014992,3,466.0,0.0,1398.0,"2024-03-16"
602,415,DRx0014992,3,466.0,0.0,1398.0,"2024-03-16"
603,415,DRx0014992,3,466.0,0.0,1398.0,"2024-03-18"
604,415,DRx0014992,3,466.0,0.0,1398.0,"2024-03-19"
605,1,DRx0014992,1,466.0,0.0,466.0,"2024-03-14"
606,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-29"
607,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-30"
608,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
609,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-08"
610,415,DRx0014992,10,466.0,0.0,4660.0,"2024-02-23"
611,415,DRx0014992,4,466.0,0.0,1864.0,"2024-02-24"
612,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-17"
613,218,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-07"
614,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-14"
615,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-26"
616,415,DRx0014992,3,466.0,0.0,1398.0,"2024-02-25"
617,415,DRx0014992,10,466.0,0.0,4660.0,"2024-02-24"
618,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-26"
619,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-22"
620,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-20"
621,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-19"
622,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-21"
623,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-23"
624,415,DRx0014697,3,2585.0,0.0,7755.0,"2024-02-27"
625,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-24"
626,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-25"
627,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-18"
628,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-07"
629,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-08"
630,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-09"
631,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-09"
632,401,DRx0014992,15,466.0,0.0,6990.0,"2024-03-10"
633,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-05"
634,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-02"
635,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-19"
636,1,DRx0014992,15,373.0,0.0,5595.0,"2024-04-01"
637,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-01"
638,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-23"
639,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-23"
640,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-24"
641,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-07"
642,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-07"
643,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-03"
644,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-03"
645,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-06"
646,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-05"
647,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-07"
648,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
649,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-13"
650,70,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-14"
651,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-12"
652,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
653,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-09"
654,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-09"
655,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-15"
656,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-16"
657,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-24"
658,70,DRx0014992,5,466.0,0.0,2330.0,"2024-01-25"
659,1,DRx0014992,1,466.0,0.0,466.0,"2024-01-23"
660,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-23"
661,70,DRx0014992,3,466.0,0.0,1398.0,"2024-01-24"
662,70,DRx0014992,3,466.0,51.0,1398.0,"2024-01-25"
663,109,DRx0014992,10,517.0,0.0,5172.0,"2024-01-29"
664,1,DRx0014992,15,466.0,0.0,6990.0,"2024-02-11"
665,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-04"
666,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-29"
667,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-29"
668,401,DRx0014992,20,373.0,0.0,7460.0,"2024-03-21"
669,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-09"
670,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-09"
671,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-17"
672,1,DRx0014992,1,373.0,0.0,373.0,"2024-04-17"
673,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-18"
674,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-19"
675,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-17"
676,70,DRx0014992,21,373.0,0.0,7833.0,"2024-04-20"
677,70,DRx0014992,2,373.0,0.0,746.0,"2024-04-20"
678,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-18"
679,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
680,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
681,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-17"
682,401,DRx0014992,15,466.0,0.0,6990.0,"2024-02-19"
683,1,DRx0014992,10,373.0,0.0,3730.0,"2024-03-28"
684,1,DRx0014992,10,373.0,51.0,3730.0,"2024-03-29"
685,109,DRx0014992,14,517.0,0.0,7241.0,"2024-02-13"
686,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-26"
687,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-26"
688,1,DRx0014992,10,466.0,0.0,4660.0,"2024-02-26"
689,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-25"
690,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
691,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-05"
692,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-29"
693,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-17"
694,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-03-22"
695,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-21"
696,218,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-15"
697,170,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-15"
698,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-01"
699,1,DRx0014992,1,373.0,0.0,373.0,"2024-04-02"
700,170,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-12"
701,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-25"
702,415,DRx0014992,5,373.0,0.0,1865.0,"2024-04-02"
703,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-02"
704,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-14"
705,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-03"
706,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-06"
707,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-16"
708,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-17"
709,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-22"
710,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-04"
711,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-05"
712,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-13"
713,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-15"
714,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-19"
715,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-21"
716,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-18"
717,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-23"
718,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-20"
719,70,DRx0014992,4,373.0,0.0,1492.0,"2024-04-25"
720,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-06"
721,415,DRx0014992,6,373.0,0.0,2238.0,"2024-04-09"
722,415,DRx0014992,6,373.0,0.0,2238.0,"2024-04-07"
723,70,DRx0014992,15,373.0,0.0,5595.0,"2024-04-27"
724,70,DRx0014992,1,373.0,0.0,373.0,"2024-04-24"
725,70,DRx0014992,2,373.0,0.0,746.0,"2024-04-26"
726,70,DRx0014992,2,373.0,0.0,746.0,"2024-04-12"
727,70,DRx0014697,4,2068.0,0.0,8272.0,"2024-04-25"
728,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-06"
729,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-07"
730,415,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-06"
731,415,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-06"
732,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-16"
733,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-29"
734,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-02"
735,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-29"
736,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-03"
737,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-29"
738,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-04"
739,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-02"
740,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-02"
741,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-12"
742,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-05"
743,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-09"
744,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-05"
745,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-10"
746,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-08"
747,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-06"
748,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-07"
749,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-07"
750,1,DRx0014697,2,2585.0,51.0,5170.0,"2024-02-29"
751,109,DRx0014992,15,517.0,0.0,7758.0,"2024-03-07"
752,1,DRx0014697,1,2585.0,0.0,2585.0,"2024-01-04"
753,415,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-31"
754,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-17"
755,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-25"
756,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-02-24"
757,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-26"
758,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-26"
759,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-01-20"
760,1,DRx0014992,15,466.0,0.0,6990.0,"2024-03-12"
761,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-03-30"
762,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-18"
763,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-18"
764,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-18"
765,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-18"
766,415,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-19"
767,70,DRx0014992,10,466.0,0.0,4660.0,"2024-02-16"
768,70,DRx0014992,4,466.0,0.0,1864.0,"2024-02-13"
769,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-14"
770,70,DRx0014992,3,466.0,0.0,1398.0,"2024-02-15"
771,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-14"
772,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-02-13"
773,218,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-18"
774,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-19"
775,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-18"
776,401,DRx0014992,10,373.0,0.0,3730.0,"2024-04-24"
777,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-08"
778,1,DRx0014697,2,2585.0,0.0,5170.0,"2024-03-03"
779,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-11"
780,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-12"
781,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-13"
782,70,DRx0014697,1,2585.0,0.0,2585.0,"2024-03-10"
783,70,DRx0014697,1,2585.0,512.0,2585.0,"2024-03-09"
784,109,DRx0014992,10,517.0,0.0,5172.0,"2024-01-18"
785,70,DRx0014992,10,466.0,51.0,4660.0,"2024-03-15"
786,109,DRx0014992,10,517.0,0.0,5172.0,"2024-03-13"
